4 9152612716.71 9152612716.71 9152612716.71 9152612716.71 9152612716.71
5 11554954101.4 11554954101.4 11554954101.4 11554954101.4 11554954101.4
6 14246246599.5 14246246599.5 14246246599.5 14246246599.5 14246246599.5
7 16027834583.6 16027834583.6 16027834583.6 16027834583.6 16027834583.6
8 17740256137.7 17740256137.7 17740256137.7 17740256137.7 17740256137.7
9 19604388002.1 19604388002.1 19604388002.1 19604388002.1 19604388002.1
10 21741593858.8 21741593858.8 21741593858.8 21741593858.8 21741593858.8
11 23866946889.6 23866946889.6 23866946889.6 23866946889.6 23866946889.6
12 25569708558.7 25569708558.7 25569708558.7 25569708558.7 25569708558.7
13 27208428008.6 27208428008.6 27208428008.6 27208428008.6 27208428008.6
14 28974936127.5 28974936127.5 28974936127.5 28974936127.5 28974936127.5
15 30830623847.9 30830623847.9 30830623847.9 30830623847.9 30830623847.9
16 33062932797.4 33062932797.4 33062932797.4 33062932797.4 33062932797.4
17 34894200633.3 34894200633.3 34894200633.3 34894200633.3 34894200633.3
18 36862866956.8 36862866956.8 36862866956.8 36862866956.8 36862866956.8
19 38668234967.0 38668234967.0 38668234967.0 38668234967.0 38668234967.0
20 40380163699.9 40380163699.9 40380163699.9 40380163699.9 40380163699.9
21 42120990479.1 42120990479.1 42120990479.1 42120990479.1 42120990479.1
22 43767717878.8 43767717878.8 43767717878.8 43767717878.8 43767717878.8
23 45331953688.5 45331953688.5 45331953688.5 45331953688.5 45331953688.5
24 46919434434.9 46919434434.9 46919434434.9 46919434434.9 46919434434.9
25 48744256407.3 48744256407.3 48744256407.3 48744256407.3 48744256407.3
26 50535146911.6 50535146911.6 50535146911.6 50535146911.6 50535146911.6
27 51863985182.9 51863985182.9 51863985182.9 51863985182.9 51863985182.9
28 53515177752.2 53515177752.2 53515177752.2 53515177752.2 53515177752.2
29 55350672733.2 55350672733.2 55350672733.2 55350672733.2 55350672733.2
30 56977376108.7 56977376108.7 56977376108.7 56977376108.7 56977376108.7
