4 9559335401.23 9559335401.23 9559335401.23 9559335401.23 9559335401.23
5 11669552456.6 11669552456.6 11669552456.6 11669552456.6 11669552456.6
6 14128472799.2 14128472799.2 14128472799.2 14128472799.2 14128472799.2
7 16428933813.1 16428933813.1 16428933813.1 16428933813.1 16428933813.1
8 18859783969.4 18859783969.4 18859783969.4 18859783969.4 18859783969.4
9 21245517528.0 21245517528.0 21245517528.0 21245517528.0 21245517528.0
10 23760482820.7 23760482820.7 23760482820.7 23760482820.7 23760482820.7
11 26646021317.1 26646021317.1 26646021317.1 26646021317.1 26646021317.1
12 29725008552.4 29725008552.4 29725008552.4 29725008552.4 29725008552.4
13 32578242661.3 32578242661.3 32578242661.3 32578242661.3 32578242661.3
14 35562336431.7 35562336431.7 35562336431.7 35562336431.7 35562336431.7
15 37660921668.5 37660921668.5 37660921668.5 37660921668.5 37660921668.5
16 39796129561.0 39796129561.0 39796129561.0 39796129561.0 39796129561.0
17 41732877696.1 41732877696.1 41732877696.1 41732877696.1 41732877696.1
18 44393844916.9 44393844916.9 44393844916.9 44393844916.9 44393844916.9
19 46616614033.4 46616614033.4 46616614033.4 46616614033.4 46616614033.4
20 48712145740.7 48712145740.7 48712145740.7 48712145740.7 48712145740.7
21 50874692942.9 50874692942.9 50874692942.9 50874692942.9 50874692942.9
22 52973294642.0 52973294642.0 52973294642.0 52973294642.0 52973294642.0
23 55466443874.4 55466443874.4 55466443874.4 55466443874.4 55466443874.4
24 57613996173.4 57613996173.4 57613996173.4 57613996173.4 57613996173.4
25 59658651984.3 59658651984.3 59658651984.3 59658651984.3 59658651984.3
26 61744587375.4 61744587375.4 61744587375.4 61744587375.4 61744587375.4
27 64002353676.3 64002353676.3 64002353676.3 64002353676.3 64002353676.3
28 65998722379.3 65998722379.3 65998722379.3 65998722379.3 65998722379.3
29 68082078670.1 68082078670.1 68082078670.1 68082078670.1 68082078670.1
30 69938890450.0 69938890450.0 69938890450.0 69938890450.0 69938890450.0
